STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
MMA-4361,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MARILAG,2014-01-21 00:00:00,14.624158725,121.071279533333,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4361, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Marilag,Quezon city. RM-1= 3 m South of the centerline of A.Luna Street RM-2= 7.5 m. NE of J.P. Rizal Street RM-3= 10 m. South of a Residential House # 69 Access : Travel along Aurora Blvd. going to Katipunan avenue turn right to J.P. Rizal Street upon reaching the intersection of A Luna is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.624158725,121.071279533333,0.0,0,101.207,0.0,3,57.16151123316046,292255.937,1617640.01455,51,14.62566371944444,121.0699208111111,57.57,1617391.234,507532.665,3,292108.2,1617708.353,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4363,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,AMIHAN,2014-01-21 00:00:00,14.6334029444444,121.066796875,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4363, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Amihan,Quezon city. RM-1= 40 m SE of the entrance gate of Barangay Hall RM-2= 3 m. North of Batino street RM-3=7.50 m. South of Molave street Access : Travel along Aurora Blvd. going to Katipunan turn left to Molave street then continue travel along Batino street before reaching the Amihan Barangay Hall at the Corner of Batino street is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6334029444444,121.066796875,0.0,0,89.781,0.0,3,45.77548256218989,291781.66557,1618667.056,51,14.63490863888889,121.0654383611111,46.181,1618413.887,507049.469,3,291633.955,1618735.418,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4365,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,DUYAN-DUYAN,2014-01-21 00:00:00,14.6289880416667,121.065854636111,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4365, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Duyan-Duyan Quezon city. RM-1= 20 m SE of the entrance gate of a Residencial House # 57 RM-2= 0.50 m. North of the corner of Emerald Building RM-3= 7.50 m South of Molave Street. Access : Travel along Anonas going to Aurora Blvd. upon reaching the corner of Molave street near the corner of Emerald building is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6289880416667,121.065854636111,0.0,0,92.268,0.0,3,48.27439559877467,291675.97923,1618179.38523,51,14.63049347222222,121.0644960194444,48.657,1617925.393,506948.092,3,291528.253,1618247.746,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4369,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,CLARO,2014-01-21 00:00:00,14.6295690138889,121.062929019444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4369, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Claro,Quezon city. RM-1= 30 m SE of shell gasoline station RM-2= 5 m. SW of the centerline of Aguho street RM-3= 7 m NW of the centerline of tindalo street. Access : Travel along Aurora blvd.going to Katipunan avenue turn left to Anonas upon reaching the intersection of tindalo street arc Aguho street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6295690138889,121.062929019444,0.0,0,85.659,0.0,3,41.69442541833431,291361.30901,1618246.36407,51,14.63107455,121.0615704111111,42.058,1617989.592,506632.902,3,291213.582,1618314.735,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4371,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,QUIRINO 2-B,2014-01-21 00:00:00,14.6312779416667,121.061038519444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4371, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Quirin0 2-B,Quezon city. RM-1= 5 m SW of the entrance gate of Don Quintin paredes high school RM-2= 10 m. East Anonas street Rm-3= 5 m. NW of Lanzones Access : Travel along Kamias road going to C-5 then turn right to Anonas upon reaching the intersection of Lanzones street near the fascade of Don Quintin Paredes high school is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6312779416667,121.061038519444,0.0,0,88.929,0.0,3,44.98243321217647,291159.23518,1618437.20893,51,14.63278363055556,121.05967995,45.337,1618178.619,506429.195,3,291011.513,1618505.587,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4372,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,QUIRINO 2-A,2014-01-21 00:00:00,14.6290352611111,121.058132322222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4372, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Quirino 2-A,Quezon city. RM-1= 5 m SW of the center line of Rimas street RM-2= 5 m. South of the centerline of Pajo street RM-3= 3 m NE of the fascade of a Residencial house # 20 Access : Travel along kamias road going to C-5 then turn right to Anonas turn right to Chico street upon reaching the intersection of Pajo street and Rimas street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6290352611111,121.058132322222,0.0,0,85.773,0.0,3,41.85685384181078,290843.98538,1618191.721,51,14.63054086944445,121.0567736944444,42.182,1617930.415,506116.172,3,290696.253,1618260.107,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4374,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,SILANGAN,2014-01-21 00:00:00,14.6285448222222,121.055575891667,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4374, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Silangan,Quezon city. RM-1= 80 m SW of Kamias Bridge RM-2= 12 m. SE of the centerline of 15th avenue RM-3= 8 m. SE intersection of Ermin Garcia Access : Travel along Ermin Garcia Avenue upon reaching the intersection corner of 15th avenue is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6285448222222,121.055575891667,0.0,0,85.81,0.0,3,41.91978263926753,290568.07747,1618139.81077,51,14.63005045833333,121.0542172472222,42.223,1617876.091,505840.782,3,290420.341,1618208.205,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4377,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,TAGUMPAY,2014-01-21 00:00:00,14.6232947194444,121.06206885,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4377, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Tagumpay,Quezon city. RM-1= 1 m NW of Tagumpay Bridge RM-2= 5 m. NW of blue steel company RM-3= 10 m. East of 20th avenue. Access : Travel along P. Tuazon Avenue going to Katipunan Avenue upon reaching the 20th avenue near the foot of Tagumpay Bridge is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6232947194444,121.06206885,0.0,0,88.659,0.0,3,44.70633272168524,291262.69838,1617552.8648,51,14.62479986666667,121.0607100916667,45.041,1617295.378,506540.407,3,291114.95,1617621.232,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4379,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,E. RODRIGUEZ,2014-01-21 00:00:00,14.6249656388889,121.052298202778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4379, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. E Rodriguez,Quezon city. RM-1= 8 m NW Intersection of Columbia street and Imperial street RM-2= 150 m. SW of Stella Marris College along Columbia street Access : Travel along E Rodriguez Avenue then turn right to Imperial street upon reaching the intersection of Columbia street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6249656388889,121.052298202778,0.0,0,92.031,0.0,3,48.17570575678536,290211.52041,1617746.77958,51,14.62647111388889,121.0509394722222,48.442,1617480.015,505487.759,3,290063.769,1617815.18,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aries Zafra,2022-01-01,
MMA-4381,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,WEST KAMIAS,2014-01-21 00:00:00,14.6317211722222,121.049801569444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4381, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. West Kamias,Quezon city. RM-1= 15 m NW of the barangay boundary arc sign RM-2= 10 m. SW of the centerline of Kamias road RM-3= 30 m. SE of the fascade of Apolonia Building Access : Travel along Kamias road going to C-5 upon reaching the corner of K-6th street is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6317211722222,121.049801569444,0.0,0,82.867,0.0,3,39.03290767468109,289948.9434,1618496.63907,51,14.63322714166667,121.0484429916667,39.304,1618227.398,505218.651,3,289801.212,1618565.054,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2021-01-01,
MMA-4382,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,EAST KAMIAS,2014-01-21 00:00:00,14.6321423638889,121.054587563889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4382, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. East Kamias,Quezon city. RM-1= 15 m SW of the entrance gate of a residential House#25 RM-2= 8 m. SW of K-J street RM-3= 5 m. SW of K-7 street Access : Travel along Kamias road going toC-5 turn right to Col. Salgado street upon reaching the corner of K-7th street is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6321423638889,121.054587563889,0.0,0,83.531,0.0,3,39.64865787777445,290465.0052,1618538.81688,51,14.63364825555555,121.0532290027778,39.956,1618274.103,505734.226,3,290317.279,1618607.217,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4383,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,EAST KAMIAS,2014-01-21 00:00:00,14.6332179444444,121.056741244444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4383, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. East Kamias,Quezon city. RM-1= 7 m SW of 6th street RM-2= 10 m. North of entrance gate of a residential house #23 Access : Travel along Kamias road going to C-5 then turn right to Kasing Kasing Street upon reaching the corner of K-6th street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6332179444444,121.056741244444,0.0,0,85.239,0.0,3,41.33444554967633,290698.07052,1618655.84722,51,14.63472385555555,121.0553827138889,41.663,1618393.156,505966.21,3,290550.35,1618724.242,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4389,Luzon,NCR,NCR - SECOND DISTRICT,QUEZON CITY,WEST TRIANGLE,2014-01-21 00:00:00,14.6448555527778,121.030673827778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4389, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. West Triangle,Quezon city. RM-1= 6 m SW of the center line of T. Benitez Street RM-2= 60 m. NW of guard house Access : Travel along west Avenue going to EDSA then turn right to Examiner street upon reaching the intersection of T. Benitez street on the north west portion is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6448555527778,121.030673827778,0.0,0,72.389,0.0,3,28.73891457460034,0.0,0.0,0,14.64636280277778,121.0293155333333,28.91,1619680.288,503157.906,3,287752.957,1620036.371,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Melchor Degollado Jr,2013-01-01,
MMA-4391,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BUNGAD,2014-01-21 00:00:00,14.6521007027778,121.021676219444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4391, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Bungad,Quezon city. RM-1= 6 m SE of Aguilar street RM-2= 8 m. South of apartment # 87 RM-3= 4 m. South of M.H Del Pilar street Access : From Rosevelt Avenue travel along M.H Del Pilar street going to west Avenue upon reaching the southeast portion of the intersection of Aguilar street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6521007027778,121.021676219444,0.0,0,68.296,0.0,3,24.7321836869647,286938.27238,1620778.0693,51,14.653608625,121.0203180805556,24.859,1620481.813,502188.617,3,286790.583,1620846.595,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
MMA-4396,Luzon,NCR,NCR - SECOND DISTRICT,QUEZON CITY,APOLONIO SAMSON,2014-01-21 00:00:00,14.6554012111111,121.014113122222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4396, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Apolonio Samson,Quezon city. RM-1= 15 m SW of Good Hope Tapes Inc,entrance gate RM-2= 7 m. SW of old Samson road RM-3= 6 m East of Antonette street RM-4= 20 m North of entrance gate of Residetial house # 82 Access : From Araneta Avenue travel along Kaingin road going to EDSA then turn right to Old Samson Road upon reaching intersection of Antonette street on southeast portion is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6554012111111,121.014113122222,0.0,0,57.374,0.0,3,13.88438385450236,0.0,0.0,0,14.65690951666667,121.0127550472222,13.965,1620846.943,501373.924,3,285978.973,1621218.988,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Melchor Degollado Jr,2013-01-01,
MMA-4398,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BALINGASA,2014-01-21 00:00:00,14.6531296777778,120.997936430556,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4398, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Balingasa,Quezon city. RM-1= 20 m SW of shell Gasoline Station RM-2= 15 m. SE of the centerline of A. Bonifacio Avenue RM-3= 15 m SW of Pan de Manila Access : Travel along A. Bonifacio Avenue going to NLEX near the corner of Binuang street infront of shell Gasoline station is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6531296777778,120.997936430556,0.0,0,65.684,0.0,3,22.35765883479054,284381.64055,1620914.41746,51,14.65463819722222,120.9965782805556,22.308,1620595.623,499631.422,3,284233.933,1620983.021,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,ysn,2022-01-01,
MMA-4399,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,PAG-IBIG SA NAYON,2014-01-21 00:00:00,14.646390875,120.996316033333,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4399, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Pag Ibig sa Nayon,Quezon city. RM-1= 6 m North of Pineda strret RM-2= 110 m. SE coener of A. Bonifacio Avenue. Access : Travel along A. Bonifacio Avenue going to NLEX turn right to pineda street upon reaching the intersection corner of Fernandez street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.646390875,120.996316033333,0.0,0,63.969,0.0,3,20.66174771353388,284200.46623,1620170.24272,51,14.647899,120.9949577222222,20.577,1619850.045,499456.843,3,284052.735,1620238.845,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2024-01-01,
MMA-44,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF NAVOTAS,NBBS PROPER,1995-12-01 00:00:00,14.6395341083333,120.953238891667,"MMA-44 STATION IS IN THE CITY OF NAVOTAS, INSIDE THE NAVOTAS FISHPORT COMPLEX, ON THE S PORTION OF THE COMPLEX. IT IS ABOUT 300 M. S FROM THE FISH MARKET, ON THE N CORNER OF THE STREET LEADING TO PETRON BULK PLANT. THIS CORNER IS ABOUT 50 M. NE OF THE PLANT'S MAIN GATE AND ABOUT 70 M. S OF INGLENOOK FOOD CORP. MAIN GATE. INGLENOOK FOOD CORP. IS ABOUT 200 M. FROM THE MARKET. ACROSS THE ROAD, THERE IS A 2 VISIBLE FUEL TANK NEAR THE STATION.MARK IS THE HEAD OF A COPPER NAIL EMBEDDED IN A 6 IN. X 6 IN. CEMENT PUTTY, WITH NO INSCRIPTIONS",2007 - 2014,PRS92 Densification,NRMDP,14.6395341083333,120.953238891667,0.0,0,46.6581,0.0,3,3.775533858515438,279552.42828,1619452.95064,51,14.64104268055556,120.9518803611111,3.352,1619092.05,494816.367,3,279404.635,1619521.678,51,0.0,0.0,0.0,0.0,0.0,1995-01-01,Mara,2018-01-01,
MMA-4404,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,UNANG SIGAW,2014-01-21 00:00:00,14.6582436416667,121.000978038889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4404, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Unang Sigaw,Quezon city. RM-1= 15 m NW of an Alley RM-2= 150 m. From the intersection of EDSA and Quirino Highway. Access : Travel along A. Bonifacio Avenue going to NLEX on the right side of the Service road going to Quirino Highway is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6582436416667,121.000978038889,0.0,0,62.774,0.0,3,19.41492568650872,284714.33026,1621477.43442,51,14.659752425,120.9996200138889,19.405,1621161.425,499959.07,3,284566.642,1621546.033,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2021-01-01,
MMA-4406,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BALONG BATO,2014-01-21 00:00:00,14.6640187638889,121.002724261111,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4406, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Balon Bato,Quezon city. RM-1= 6 m SE of the entrance gate of vacant lot RM-2= 20 m. SW of Gonzales Drive Access : Travel along Quirino highway going to Tandang Sora Avenue upon reaching the Gonzales drive on the southwest portion opposite of the drive is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6640187638889,121.002724261111,0.0,0,70.601,0.0,3,27.22169884250635,284908.09827,1622114.84965,51,14.66552788055556,121.0013663777778,27.244,1621800.385,500147.175,3,284760.431,1622183.448,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara,2018-01-01,
